prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,128,2,1024,5.6349
16,128,2,2048,6.1592
16,128,2,4096,7.2077
16,128,2,8192,9.3049
16,128,2,16384,13.4992
16,128,4,16,5.1352
16,128,4,32,5.1516
16,128,4,64,5.1843
16,128,4,128,5.2499
16,128,4,256,5.3809
16,128,4,512,5.6431
16,128,4,1024,6.1674
16,128,4,2048,7.2159
16,128,4,4096,9.3131
16,128,4,8192,13.5074
16,128,4,16384,21.8960
16,128,8,16,5.1679
16,128,8,32,5.2007
16,128,8,64,5.2662
16,128,8,128,5.3973
16,128,8,256,5.6595
16,128,8,512,6.1837
16,128,8,1024,7.2323
16,128,8,2048,9.3295
16,128,8,4096,13.5238
16,128,8,8192,21.9124
16,128,8,16384,38.6896
16,128,16,16,5.2335
16,128,16,32,5.2990
16,128,16,64,5.4301
16,128,16,128,5.6922
16,128,16,256,6.2165
16,128,16,512,7.2651
16,128,16,1024,9.3622
16,128,16,2048,13.5565
16,128,16,4096,21.9452
16,128,16,8192,38.7224
16,128,16,16384,72.2768
16,128,32,16,5.3645
16,128,32,32,5.4956
16,128,32,64,5.7578
16,128,32,128,6.2820
16,128,32,256,7.3306
16,128,32,512,9.4278
16,128,32,1024,13.6221
16,128,32,2048,22.0107
16,128,32,4096,38.7879
16,128,32,8192,72.3423
16,128,32,16384,139.4512
16,128,64,16,5.6267
16,128,64,32,5.8888
16,128,64,64,6.4131
16,128,64,128,7.4617
16,128,64,256,9.5588
16,128,64,512,13.7532
16,128,64,1024,22.1418
16,128,64,2048,38.9190
16,128,64,4096,72.4734
16,128,64,8192,139.5823
16,128,64,16384,273.8000
16,128,128,16,6.1510
16,128,128,32,6.6753
16,128,128,64,7.7238
16,128,128,128,9.8210
16,128,128,256,14.0153
16,128,128,512,22.4039
16,128,128,1024,39.1811
16,128,128,2048,72.7356
16,128,128,4096,139.8444
16,128,128,8192,274.0621
16,128,128,16384,542.4976
16,256,0,0,5.1352
16,256,1,16,5.1434
16,256,1,32,5.1475
16,256,1,64,5.1556
16,256,1,128,5.1720
16,256,1,256,5.2048
16,256,1,512,5.2703
16,256,1,1024,5.4014
16,256,1,2048,5.6636
16,256,1,4096,6.1878
16,256,1,8192,7.2364
16,256,1,16384,9.3336
16,256,2,16,5.1516
16,256,2,32,5.1597
16,256,2,64,5.1761
16,256,2,128,5.2089
16,256,2,256,5.2744
16,256,2,512,5.4055
16,256,2,1024,5.6676
16,256,2,2048,6.1919
16,256,2,4096,7.2405
16,256,2,8192,9.3377
16,256,2,16384,13.5320
16,256,4,16,5.1679
16,256,4,32,5.1843
16,256,4,64,5.2171
16,256,4,128,5.2826
16,256,4,256,5.4137
16,256,4,512,5.6758
16,256,4,1024,6.2001
16,256,4,2048,7.2487
16,256,4,4096,9.3459
16,256,4,8192,13.5402
16,256,4,16384,21.9288
16,256,8,16,5.2007
16,256,8,32,5.2335
16,256,8,64,5.2990
16,256,8,128,5.4301
16,256,8,256,5.6922
16,256,8,512,6.2165
16,256,8,1024,7.2651
16,256,8,2048,9.3622
16,256,8,4096,13.5565
16,256,8,8192,21.9452
16,256,8,16384,38.7224
16,256,16,16,5.2662
16,256,16,32,5.3318
16,256,16,64,5.4628
16,256,16,128,5.7250
16,256,16,256,6.2493
16,256,16,512,7.2979
16,256,16,1024,9.3950
16,256,16,2048,13.5893
16,256,16,4096,21.9779
16,256,16,8192,38.7551
16,256,16,16384,72.3096
16,256,32,16,5.3973
16,256,32,32,5.5284
16,256,32,64,5.7905
16,256,32,128,6.3148
16,256,32,256,7.3634
16,256,32,512,9.4605
16,256,32,1024,13.6548
16,256,32,2048,22.0435
16,256,32,4096,38.8207
16,256,32,8192,72.3751
16,256,32,16384,139.4840
16,256,64,16,5.6595
16,256,64,32,5.9216
16,256,64,64,6.4459
16,256,64,128,7.4945
16,256,64,256,9.5916
16,256,64,512,13.7859
16,256,64,1024,22.1745
16,256,64,2048,38.9517
16,256,64,4096,72.5062
16,256,64,8192,139.6150
16,256,64,16384,273.8328
16,256,128,16,6.1837
16,256,128,32,6.7080
16,256,128,64,7.7566
16,256,128,128,9.8538
16,256,128,256,14.0481
16,256,128,512,22.4367
16,256,128,1024,39.2139
16,256,128,2048,72.7683
16,256,128,4096,139.8772
16,256,128,8192,274.0949
16,256,128,16384,542.5304
16,512,0,0,5.2007
16,512,1,16,5.2089
16,512,1,32,5.2130
16,512,1,64,5.2212
16,512,1,128,5.2376
16,512,1,256,5.2703
16,512,1,512,5.3359
16,512,1,768,5.4014
16,512,1,1024,5.4669
16,512,1,1152,5.4997
16,512,1,1728,5.6472
16,512,1,2048,5.7291
16,512,1,2592,5.8684
16,512,1,3888,6.2001
16,512,1,4096,6.2534
16,512,1,5832,6.6978
16,512,1,8192,7.3020
16,512,1,8748,7.4443
16,512,1,13122,8.5640
16,512,1,16384,9.3991
16,512,2,16,5.2171
16,512,2,32,5.2253
16,512,2,64,5.2417
16,512,2,128,5.2744
16,512,2,256,5.3400
16,512,2,512,5.4710
16,512,2,768,5.6021
16,512,2,1024,5.7332
16,512,2,1152,5.7987
16,512,2,1728,6.0936
16,512,2,2048,6.2575
16,512,2,2592,6.5360
16,512,2,3888,7.1996
16,512,2,4096,7.3060
16,512,2,5832,8.1949
16,512,2,8192,9.4032
16,512,2,8748,9.6879
16,512,2,13122,11.9274
16,512,2,16384,13.5975
16,512,4,16,5.2335
16,512,4,32,5.2499
16,512,4,64,5.2826
16,512,4,128,5.3482
16,512,4,256,5.4792
16,512,4,512,5.7414
16,512,4,768,6.0035
16,512,4,1024,6.2657
16,512,4,1152,6.3967
16,512,4,1728,6.9866
16,512,4,2048,7.3142
16,512,4,2592,7.8713
16,512,4,3888,9.1984
16,512,4,4096,9.4114
16,512,4,5832,11.1891
16,512,4,8192,13.6057
16,512,4,8748,14.1750
16,512,4,13122,18.6540
16,512,4,16384,21.9943
16,512,8,16,5.2662
16,512,8,32,5.2990
16,512,8,64,5.3645
16,512,8,128,5.4956
16,512,8,256,5.7578
16,512,8,512,6.2820
16,512,8,768,6.8063
16,512,8,1024,7.3306
16,512,8,1152,7.5928
16,512,8,1728,8.7724
16,512,8,2048,9.4278
16,512,8,2592,10.5419
